MP ID,MP Name,Region Id,GL Code,GL Name,Parent ASIN,ASIN,Review Id,Review Title,Review Text,Review Rating,Brand,Verbatim,Verbatim Score,Topic Id,L1 Topic,L2 Topic,L3 Topic,l4_defect,Polarity,Submission Date,Last Updated DateTime,Week Number
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76439802021,excelente,excelente,5,,excelente,0.59,1bf8e8cb-26d6-438f-b1f1-e18a3d80f176,miscellaneous,customer preference,customer satisfaction,customer satisfaction - generic,positive,2025-06-02T03:11:55.000Z,2025-08-23T12:40:35.000Z,2025/5/31 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76550267031,Great Cam,Great AI tracking cam for Mac with a lot of features. Excellent easy-to-use software.,5,,Excellent easy-to-use software,0.98,5e9b2854-5230-421e-a75c-a65ba801ed8f,product component related specs or functionalities,user experience,software application,easy to use software,positive,2025-06-07T05:39:21.000Z,2025-08-18T19:49:02.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76575876311,"Received Defective Unit but after a month, they've made it right.","The saga of my new webcam has a happy ending.  Recommended by Wirecutter, I was very excited about the webcam and I bought the Link2 on April 14th. By April 29th--after 1 usage, I was trying to determine with the service chat folks why my webcam was malfunctioning. On May 13th, I went it in for repair. On May 29th, I was told it was shipped back after they replaced the motherboard of the webcam. To date, I have still not received the webcam and the tracking # hasn't moved from its point of origin. The repair department has had my webcam longer than I have and it should have been replaced rather than repaired  as it was defective when I bought it. The only good thing I can say is that while a long tedious process, the back and forth between their chat technicians was polite. But all I want is a working webcam. If I ever get it back, I'll update its ability to function.<br />UPDATE: Despite noting on the service ticket that they had replaced the motherboard, I'm happy to report that they sent me an entirely new working webcam. Additionally, their customer service followed up with me to ensure it was working. I've changed my rating and can now say that I'm a satisfied customer. I've changed my rating from 1 to 4 stars.",3,,I was very excited about the webcam,0.58,aea71b21-5f41-40b7-82e5-51a24f73298f,miscellaneous,customer preference,customer satisfaction,good webcam,positive,2025-06-08T14:45:36.000Z,2025-06-18T02:29:44.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76575876311,"Received Defective Unit but after a month, they've made it right.","The saga of my new webcam has a happy ending.  Recommended by Wirecutter, I was very excited about the webcam and I bought the Link2 on April 14th. By April 29th--after 1 usage, I was trying to determine with the service chat folks why my webcam was malfunctioning. On May 13th, I went it in for repair. On May 29th, I was told it was shipped back after they replaced the motherboard of the webcam. To date, I have still not received the webcam and the tracking # hasn't moved from its point of origin. The repair department has had my webcam longer than I have and it should have been replaced rather than repaired  as it was defective when I bought it. The only good thing I can say is that while a long tedious process, the back and forth between their chat technicians was polite. But all I want is a working webcam. If I ever get it back, I'll update its ability to function.<br />UPDATE: Despite noting on the service ticket that they had replaced the motherboard, I'm happy to report that they sent me an entirely new working webcam. Additionally, their customer service followed up with me to ensure it was working. I've changed my rating and can now say that I'm a satisfied customer. I've changed my rating from 1 to 4 stars.",3,,Received Defective Unit,0.99,bbaa2a92-b218-479e-a0b6-31b2ff1d65a8,used or damaged or expired product issues,condition at arrival,arrived damaged or defective,arrived damaged or defective - generic,negative,2025-06-08T14:45:36.000Z,2025-06-18T02:29:44.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76575876311,"Received Defective Unit but after a month, they've made it right.","The saga of my new webcam has a happy ending.  Recommended by Wirecutter, I was very excited about the webcam and I bought the Link2 on April 14th. By April 29th--after 1 usage, I was trying to determine with the service chat folks why my webcam was malfunctioning. On May 13th, I went it in for repair. On May 29th, I was told it was shipped back after they replaced the motherboard of the webcam. To date, I have still not received the webcam and the tracking # hasn't moved from its point of origin. The repair department has had my webcam longer than I have and it should have been replaced rather than repaired  as it was defective when I bought it. The only good thing I can say is that while a long tedious process, the back and forth between their chat technicians was polite. But all I want is a working webcam. If I ever get it back, I'll update its ability to function.<br />UPDATE: Despite noting on the service ticket that they had replaced the motherboard, I'm happy to report that they sent me an entirely new working webcam. Additionally, their customer service followed up with me to ensure it was working. I've changed my rating and can now say that I'm a satisfied customer. I've changed my rating from 1 to 4 stars.",3,,I was trying to determine with the service chat folks why my webcam was malfunctioning,0.51,2e999c92-f113-4121-aed2-e977a195cd3b,customer service,customer support,customer service,bad customer support,negative,2025-06-08T14:45:36.000Z,2025-06-18T02:29:44.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76575876311,"Received Defective Unit but after a month, they've made it right.","The saga of my new webcam has a happy ending.  Recommended by Wirecutter, I was very excited about the webcam and I bought the Link2 on April 14th. By April 29th--after 1 usage, I was trying to determine with the service chat folks why my webcam was malfunctioning. On May 13th, I went it in for repair. On May 29th, I was told it was shipped back after they replaced the motherboard of the webcam. To date, I have still not received the webcam and the tracking # hasn't moved from its point of origin. The repair department has had my webcam longer than I have and it should have been replaced rather than repaired  as it was defective when I bought it. The only good thing I can say is that while a long tedious process, the back and forth between their chat technicians was polite. But all I want is a working webcam. If I ever get it back, I'll update its ability to function.<br />UPDATE: Despite noting on the service ticket that they had replaced the motherboard, I'm happy to report that they sent me an entirely new working webcam. Additionally, their customer service followed up with me to ensure it was working. I've changed my rating and can now say that I'm a satisfied customer. I've changed my rating from 1 to 4 stars.",3,,"After a month, they've made it right",0.54,a2fab80f-a6d8-441e-a91b-91c240b99977,used or damaged or expired product issues,durability and longevity,durability,made in few months,negative,2025-06-08T14:45:36.000Z,2025-06-18T02:29:44.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76601470171,.,"Great picture/video quality, but it creates a microphone delay.",4,,Great picture/video quality,0.84,6184a349-12f2-44b0-bb4d-206bc5714206,product component related specs or functionalities,video resolution clarity,video quality,video quality - generic,positive,2025-06-09T18:50:10.000Z,2025-08-22T06:04:13.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76601470171,.,"Great picture/video quality, but it creates a microphone delay.",4,,it creates a microphone delay,0.42,b3e523ec-60a1-479e-a37b-749f7426dda0,product component related specs or functionalities,audio,microphone,microphone delay issue,negative,2025-06-09T18:50:10.000Z,2025-08-22T06:04:13.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76612443571,Quality and ease of use,I have already recommended this product to all my colleagues. The quality is amazing and I get asked about it all the time. I work for a software company and spend all day in zoom calls so this was a must.,5,,The quality is amazing,0.99,9088f740-8de4-4f02-aff2-bc411d70cf91,product component related specs or functionalities,quality,quality overall,quality overall - generic,positive,2025-06-10T01:44:59.000Z,2025-08-22T23:47:54.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76612443571,Quality and ease of use,I have already recommended this product to all my colleagues. The quality is amazing and I get asked about it all the time. I work for a software company and spend all day in zoom calls so this was a must.,5,,Quality and ease of use,0.9,379d157d-a931-4537-b760-cceceaba3438,product component related specs or functionalities,quality,quality overall,ease of use,positive,2025-06-10T01:44:59.000Z,2025-08-22T23:47:54.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76612443571,Quality and ease of use,I have already recommended this product to all my colleagues. The quality is amazing and I get asked about it all the time. I work for a software company and spend all day in zoom calls so this was a must.,5,,spend all day in zoom calls so this was a must,0.67,b56929cb-6c8b-4598-bfbf-339def5b5e5d,product component related specs or functionalities,features,zoom,good for zoom calls,positive,2025-06-10T01:44:59.000Z,2025-08-22T23:47:54.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76683418861,Unbelievable for whiteboard and diagrams,"This thing has been a gamechanger for me at work. So much so that one of our C-level execs saw it in action and ordered them for his whole staff.<br />If you have a lot of Teams/Zoom calls where you're working with diagrams, being able to just walk to your physical whiteboard without any fiddling or setup is GREAT. The snap-to-area around the whiteboard actually works great without having to even interact with the controller app. But the smart whiteboard setting also works exactly as advertised. My whiteboard is across the room at a 90-degree angle to my PC, and it fixes the angle skew just like in the advertisement video. Even if you don't have a whiteboard, the desk view is actually good enough that you can just use a paper notepad and pen. Its so convenient to just hit one button for the desk view and grab a pen/paper on a Teams/Zoom call.<br />Its been a while since I've been so happy with a tech purchase, but this one literally makes my life better every day.",5,,Its so convenient to just hit one button for the desk view,0.68,37dab79a-3eef-4aa2-b1b6-7ed270acd42b,product component related specs or functionalities,features,touch or button controls,easy to push button,positive,2025-06-13T15:04:56.000Z,2025-08-22T20:14:52.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76683418861,Unbelievable for whiteboard and diagrams,"This thing has been a gamechanger for me at work. So much so that one of our C-level execs saw it in action and ordered them for his whole staff.<br />If you have a lot of Teams/Zoom calls where you're working with diagrams, being able to just walk to your physical whiteboard without any fiddling or setup is GREAT. The snap-to-area around the whiteboard actually works great without having to even interact with the controller app. But the smart whiteboard setting also works exactly as advertised. My whiteboard is across the room at a 90-degree angle to my PC, and it fixes the angle skew just like in the advertisement video. Even if you don't have a whiteboard, the desk view is actually good enough that you can just use a paper notepad and pen. Its so convenient to just hit one button for the desk view and grab a pen/paper on a Teams/Zoom call.<br />Its been a while since I've been so happy with a tech purchase, but this one literally makes my life better every day.",5,,it fixes the angle skew just like in the advertisement video,0.73,6975d036-dd8d-4cab-9676-18238aff20f7,product component related specs or functionalities,display properties,display viewing angle,display viewing angle - generic,positive,2025-06-13T15:04:56.000Z,2025-08-22T20:14:52.000Z,2025/6/7 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76726296171,Broke within a week.,"Stopped working in less than a week. Customer service website it barely useable. The process to send it back for repair is slow. For what I paid for this, I would hope for better quality control.",1,,Broke within a week,1,3d06c0db-1e3b-40eb-a3a1-b3afb30219f9,used or damaged or expired product issues,durability and longevity,durability,broke in few weeks,negative,2025-06-15T20:22:18.000Z,2025-08-11T00:26:49.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76726296171,Broke within a week.,"Stopped working in less than a week. Customer service website it barely useable. The process to send it back for repair is slow. For what I paid for this, I would hope for better quality control.",1,,I would hope for better quality control,0.82,7b148c53-0fbe-4fbb-93fc-44d0e65d2e53,product component related specs or functionalities,quality,quality overall,bad quality control,negative,2025-06-15T20:22:18.000Z,2025-08-11T00:26:49.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76726296171,Broke within a week.,"Stopped working in less than a week. Customer service website it barely useable. The process to send it back for repair is slow. For what I paid for this, I would hope for better quality control.",1,,Customer service website it barely useable,0.64,d1db5001-fad6-4ab7-990b-6566bc83cf2b,customer service,customer support,customer service,customer service - generic,negative,2025-06-15T20:22:18.000Z,2025-08-11T00:26:49.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76726296171,Broke within a week.,"Stopped working in less than a week. Customer service website it barely useable. The process to send it back for repair is slow. For what I paid for this, I would hope for better quality control.",1,,The process to send it back for repair is slow,0.59,327b2d73-96b0-4da6-bf1c-582f6b6d508e,returns refunds and replacements,return and refund,refunds returns replacements experience,slow return,negative,2025-06-15T20:22:18.000Z,2025-08-11T00:26:49.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76741035021,Great Functionality,Amazing quality. Very versatile for my needs,5,,Amazing quality,1,be7de3ba-58f5-4f68-b8f6-7a5a3442f03a,product component related specs or functionalities,quality,quality overall,quality overall - generic,positive,2025-06-16T17:11:14.000Z,2025-08-21T06:54:13.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76741035021,Great Functionality,Amazing quality. Very versatile for my needs,5,,Great Functionality,0.9,3b645237-e5e0-4309-af23-76741e466bd5,miscellaneous,customer preference,customer satisfaction,good functionality,positive,2025-06-16T17:11:14.000Z,2025-08-21T06:54:13.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76786389701,Random noise and vibration,"It randomly vibrates and makes a buzzing sounds, causing the image to get blurry. I have only had for 2 months and have never used it. Only test it , I can’t imagine if try to stream with it<br /><br />I think it’s a little over priced",2,,I think its a little over priced,0.74,fa1a6fe4-013c-4b78-a423-8c8ca11062dd,miscellaneous,customer preference,price,overpriced,negative,2025-06-18T18:01:21.000Z,2025-07-16T13:40:14.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76786389701,Random noise and vibration,"It randomly vibrates and makes a buzzing sounds, causing the image to get blurry. I have only had for 2 months and have never used it. Only test it , I can’t imagine if try to stream with it<br /><br />I think it’s a little over priced",2,,makes a buzzing sounds,0.94,3e3ab1c8-d9c6-4f4c-a032-6bf330eb66fc,product component related specs or functionalities,noise level,noise level,buzzing sound,negative,2025-06-18T18:01:21.000Z,2025-07-16T13:40:14.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76804610071,Hilariously Smart...and a Little Too Observant,"The InstaLink 360 is a fantastic little gadget—crisp video, smooth tracking, and a magical ability to make you look like a professional speaker in every meeting with zero effort. It’s basically my new favorite coworker.<br /><br />That said… we need to talk about the hand gesture feature. As an Italian, I now live in fear that every expressive hand movement is triggering a full-blown cinematic tracking shot. I was explaining something with my usual flair, and the camera went rogue—zoomed in dramatically on the whiteboard, then whipped around and locked onto my dog like she was giving a TED Talk.<br /><br />It’s like having an overenthusiastic film student filming a spaghetti western: intense close-ups, spontaneous pans, and all the drama.<br /><br />Still, five stars. Just don’t blame the camera when your next Zoom turns into a Scorsese film. Mangia and motion at your own risk. 🍝🎥",5,,"The InstaLink 360 is a fantastic little gadget—crisp video, smooth tracking, and a magical ability to make you look like a professional speaker in every meeting with zero effort",0.35,e051191c-3948-4235-8db7-5032b04c8ca2,product component related specs or functionalities,video resolution clarity,video quality,smooth tracking,positive,2025-06-19T13:06:07.000Z,2025-08-21T23:47:44.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76804610071,Hilariously Smart...and a Little Too Observant,"The InstaLink 360 is a fantastic little gadget—crisp video, smooth tracking, and a magical ability to make you look like a professional speaker in every meeting with zero effort. It’s basically my new favorite coworker.<br /><br />That said… we need to talk about the hand gesture feature. As an Italian, I now live in fear that every expressive hand movement is triggering a full-blown cinematic tracking shot. I was explaining something with my usual flair, and the camera went rogue—zoomed in dramatically on the whiteboard, then whipped around and locked onto my dog like she was giving a TED Talk.<br /><br />It’s like having an overenthusiastic film student filming a spaghetti western: intense close-ups, spontaneous pans, and all the drama.<br /><br />Still, five stars. Just don’t blame the camera when your next Zoom turns into a Scorsese film. Mangia and motion at your own risk. 🍝🎥",5,,Just dont blame the camera when your next Zoom turns into a Scorsese film,0.62,01332f03-1f9a-445a-acc0-9b10ac31faa3,product component related specs or functionalities,features,zoom,camera does not work,negative,2025-06-19T13:06:07.000Z,2025-08-21T23:47:44.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76804610071,Hilariously Smart...and a Little Too Observant,"The InstaLink 360 is a fantastic little gadget—crisp video, smooth tracking, and a magical ability to make you look like a professional speaker in every meeting with zero effort. It’s basically my new favorite coworker.<br /><br />That said… we need to talk about the hand gesture feature. As an Italian, I now live in fear that every expressive hand movement is triggering a full-blown cinematic tracking shot. I was explaining something with my usual flair, and the camera went rogue—zoomed in dramatically on the whiteboard, then whipped around and locked onto my dog like she was giving a TED Talk.<br /><br />It’s like having an overenthusiastic film student filming a spaghetti western: intense close-ups, spontaneous pans, and all the drama.<br /><br />Still, five stars. Just don’t blame the camera when your next Zoom turns into a Scorsese film. Mangia and motion at your own risk. 🍝🎥",5,,crisp video,0.4,b486085b-e63f-474b-af88-0ab2920768b0,product component related specs or functionalities,image,image or picture clarity,crisp video,positive,2025-06-19T13:06:07.000Z,2025-08-21T23:47:44.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76804610071,Hilariously Smart...and a Little Too Observant,"The InstaLink 360 is a fantastic little gadget—crisp video, smooth tracking, and a magical ability to make you look like a professional speaker in every meeting with zero effort. It’s basically my new favorite coworker.<br /><br />That said… we need to talk about the hand gesture feature. As an Italian, I now live in fear that every expressive hand movement is triggering a full-blown cinematic tracking shot. I was explaining something with my usual flair, and the camera went rogue—zoomed in dramatically on the whiteboard, then whipped around and locked onto my dog like she was giving a TED Talk.<br /><br />It’s like having an overenthusiastic film student filming a spaghetti western: intense close-ups, spontaneous pans, and all the drama.<br /><br />Still, five stars. Just don’t blame the camera when your next Zoom turns into a Scorsese film. Mangia and motion at your own risk. 🍝🎥",5,,"Still, five stars",0.62,175ed995-7d78-469d-8601-096bd4ef66fe,miscellaneous,customer preference,customer satisfaction,customer satisfaction - generic,positive,2025-06-19T13:06:07.000Z,2025-08-21T23:47:44.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76817153141,Picture quality 100% but realignment makes it annoying,The picture quality is too notch but the negative is that the camera keeps resetting after use and I have to keep realigning it before a new use. Yes I turn off Ai tracking and tried with it on as I want my background to my right to be caught,4,,the negative is that the camera keeps resetting after use,0.4,da9d98c0-7c6f-4d25-8e67-e78b54975d87,used or damaged or expired product issues,damaged and defective,constant reboot or restart,camera keeps restarting,negative,2025-06-20T01:43:03.000Z,2025-08-18T19:17:48.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76817153141,Picture quality 100% but realignment makes it annoying,The picture quality is too notch but the negative is that the camera keeps resetting after use and I have to keep realigning it before a new use. Yes I turn off Ai tracking and tried with it on as I want my background to my right to be caught,4,,Picture quality 100%,0.73,e61ce7d8-452f-41ae-b755-e252cb5e924c,product component related specs or functionalities,image,image or picture clarity,image or picture clarity - generic,positive,2025-06-20T01:43:03.000Z,2025-08-18T19:17:48.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76817153141,Picture quality 100% but realignment makes it annoying,The picture quality is too notch but the negative is that the camera keeps resetting after use and I have to keep realigning it before a new use. Yes I turn off Ai tracking and tried with it on as I want my background to my right to be caught,4,,The picture quality is too notch,0.48,f902e6a7-7a30-4b71-8438-f8d2cb6d32b0,product component related specs or functionalities,image,image or picture clarity,notch,positive,2025-06-20T01:43:03.000Z,2025-08-18T19:17:48.000Z,2025/6/14 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76934898171,Closet to DSLR I've found,"I’ve bought a couple of these now, one for me, one for a client and they’ve both delivered exactly what we needed.<br /><br />The image quality is top-tier for a webcam. That 1/2"" sensor and HDR setup gets you really close to DSLR-level video without the setup headache. It’s not quite DSLR, but it’s the closest thing I’ve seen in this category.<br /><br />AI tracking is smooth, audio’s crystal clear even in noisy spaces, and the autofocus just works. No lag, no blur. Plus, gesture controls and remote smartphone access? Total game-changer when you're presenting or producing on the fly.<br /><br />If you need a webcam that looks pro, sounds sharp, and feels built for modern streaming and calls and content creation, this is the one I keep recommending.",5,,The image quality is top-tier for a webcam,0.7,4ebec824-8f29-4b7e-a403-a333f2219495,product component related specs or functionalities,image,image or picture clarity,good quality webcam,positive,2025-06-25T18:45:54.000Z,2025-08-22T20:10:13.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76934898171,Closet to DSLR I've found,"I’ve bought a couple of these now, one for me, one for a client and they’ve both delivered exactly what we needed.<br /><br />The image quality is top-tier for a webcam. That 1/2"" sensor and HDR setup gets you really close to DSLR-level video without the setup headache. It’s not quite DSLR, but it’s the closest thing I’ve seen in this category.<br /><br />AI tracking is smooth, audio’s crystal clear even in noisy spaces, and the autofocus just works. No lag, no blur. Plus, gesture controls and remote smartphone access? Total game-changer when you're presenting or producing on the fly.<br /><br />If you need a webcam that looks pro, sounds sharp, and feels built for modern streaming and calls and content creation, this is the one I keep recommending.",5,,AI tracking is smooth,0.57,51bf5a82-2aa1-42d5-84db-ddbd457ea956,product component related specs or functionalities,features,motion detection,smooth motion tracking,positive,2025-06-25T18:45:54.000Z,2025-08-22T20:10:13.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76934898171,Closet to DSLR I've found,"I’ve bought a couple of these now, one for me, one for a client and they’ve both delivered exactly what we needed.<br /><br />The image quality is top-tier for a webcam. That 1/2"" sensor and HDR setup gets you really close to DSLR-level video without the setup headache. It’s not quite DSLR, but it’s the closest thing I’ve seen in this category.<br /><br />AI tracking is smooth, audio’s crystal clear even in noisy spaces, and the autofocus just works. No lag, no blur. Plus, gesture controls and remote smartphone access? Total game-changer when you're presenting or producing on the fly.<br /><br />If you need a webcam that looks pro, sounds sharp, and feels built for modern streaming and calls and content creation, this is the one I keep recommending.",5,,Total game-changer when you're presenting or producing on the fly,0.46,44cc7608-30be-481e-a146-eb1d8cefff98,miscellaneous,customer preference,customer satisfaction,good presentation,positive,2025-06-25T18:45:54.000Z,2025-08-22T20:10:13.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76934898171,Closet to DSLR I've found,"I’ve bought a couple of these now, one for me, one for a client and they’ve both delivered exactly what we needed.<br /><br />The image quality is top-tier for a webcam. That 1/2"" sensor and HDR setup gets you really close to DSLR-level video without the setup headache. It’s not quite DSLR, but it’s the closest thing I’ve seen in this category.<br /><br />AI tracking is smooth, audio’s crystal clear even in noisy spaces, and the autofocus just works. No lag, no blur. Plus, gesture controls and remote smartphone access? Total game-changer when you're presenting or producing on the fly.<br /><br />If you need a webcam that looks pro, sounds sharp, and feels built for modern streaming and calls and content creation, this is the one I keep recommending.",5,,theyve both delivered exactly what we needed,0.76,fd19f063-5624-468b-b081-3d0f12bc7fbe,shipment package and delivery,delivery,shipment delivery experience,delivered as required,positive,2025-06-25T18:45:54.000Z,2025-08-22T20:10:13.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76934898171,Closet to DSLR I've found,"I’ve bought a couple of these now, one for me, one for a client and they’ve both delivered exactly what we needed.<br /><br />The image quality is top-tier for a webcam. That 1/2"" sensor and HDR setup gets you really close to DSLR-level video without the setup headache. It’s not quite DSLR, but it’s the closest thing I’ve seen in this category.<br /><br />AI tracking is smooth, audio’s crystal clear even in noisy spaces, and the autofocus just works. No lag, no blur. Plus, gesture controls and remote smartphone access? Total game-changer when you're presenting or producing on the fly.<br /><br />If you need a webcam that looks pro, sounds sharp, and feels built for modern streaming and calls and content creation, this is the one I keep recommending.",5,,audios crystal clear even in noisy spaces,0.84,b013c7b2-a193-4508-b47d-c432af036fad,product component related specs or functionalities,audio,audio quality,clear audio,positive,2025-06-25T18:45:54.000Z,2025-08-22T20:10:13.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76954800991,Nice,"This camera is pretty sick. The only thing I wish is that they could make it so you could stream at the same quality on OBS as when you use it as a WebCam, I find it strange to be honest that the quality change is based on how you’re using it but whatever it’s still pretty nice and it’s pretty clean and it’s pretty smooth when it comes to it following you with it AI feature if it’s actually AI I don’t know but it’s cool",4,,Nice,1,89ef853e-85ef-4e67-a55d-3f9226f961d1,miscellaneous,customer preference,customer satisfaction,customer satisfaction - generic,positive,2025-06-26T17:17:56.000Z,2025-08-24T09:36:12.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76954800991,Nice,"This camera is pretty sick. The only thing I wish is that they could make it so you could stream at the same quality on OBS as when you use it as a WebCam, I find it strange to be honest that the quality change is based on how you’re using it but whatever it’s still pretty nice and it’s pretty clean and it’s pretty smooth when it comes to it following you with it AI feature if it’s actually AI I don’t know but it’s cool",4,,whatever its still pretty nice,0.75,94d95355-43aa-4b46-8bbb-4c6dc23e4e53,miscellaneous,customer preference,customer satisfaction,customer satisfaction - generic,positive,2025-06-26T17:17:56.000Z,2025-08-24T09:36:12.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76954800991,Nice,"This camera is pretty sick. The only thing I wish is that they could make it so you could stream at the same quality on OBS as when you use it as a WebCam, I find it strange to be honest that the quality change is based on how you’re using it but whatever it’s still pretty nice and it’s pretty clean and it’s pretty smooth when it comes to it following you with it AI feature if it’s actually AI I don’t know but it’s cool",4,,its pretty clean,0.97,04f1634c-a1fd-474a-9b5f-841520dd0f31,product component related specs or functionalities,maintenance,ease of cleaning,ease of cleaning - generic,positive,2025-06-26T17:17:56.000Z,2025-08-24T09:36:12.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76954800991,Nice,"This camera is pretty sick. The only thing I wish is that they could make it so you could stream at the same quality on OBS as when you use it as a WebCam, I find it strange to be honest that the quality change is based on how you’re using it but whatever it’s still pretty nice and it’s pretty clean and it’s pretty smooth when it comes to it following you with it AI feature if it’s actually AI I don’t know but it’s cool",4,,This camera is pretty sick,0.9,c30577fa-9395-4718-b8bb-ca7890c9a49f,product component related specs or functionalities,quality,camera quality,camera quality - generic,negative,2025-06-26T17:17:56.000Z,2025-08-24T09:36:12.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76969606781,SCAM,SCAM. Package was undeliverable and they refused to refund me. Do not buy from this seller.,1,,Do not buy from this seller,0.86,2863d03c-83d6-4f1c-82b6-c02180a701f4,miscellaneous,customer preference,customer satisfaction,customer satisfaction - generic,negative,2025-06-27T11:59:37.000Z,2025-06-29T00:04:51.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76969606781,SCAM,SCAM. Package was undeliverable and they refused to refund me. Do not buy from this seller.,1,,SCAM,0.71,5c8c71b6-a15c-4adf-8557-59087c9aa134,used or damaged or expired product issues,authenticity,product authenticity,fake,negative,2025-06-27T11:59:37.000Z,2025-06-29T00:04:51.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76969606781,SCAM,SCAM. Package was undeliverable and they refused to refund me. Do not buy from this seller.,1,,Package was undeliverable,0.68,a0a596dc-2d63-4cd1-96a9-8b1f1956554e,shipment package and delivery,shipment delivery status,undelivered,package undelivered,negative,2025-06-27T11:59:37.000Z,2025-06-29T00:04:51.000Z,2025/6/21 00:00
1,1 - US,1,147,gl_pc,B0DHQHZ1BS,B0DDTH3HX8,76970346341,Camera is on & facing me when I did not turn it on.,"Works beautifully during conference (eg, Zoom) calls.  My criticism is that I see the camera on and recording me even when I have not started a webcam meeting or recording.  Is it spying on me?",4,,recording me even when I have not started a webcam meeting or recording,0.03,4debcc76-4834-4362-bcc1-aaeba3400adf,product component related specs or functionalities,camera related,recording feature,recording feature - generic,negative,2025-06-27T13:40:38.000Z,2025-08-22T06:10:34.000Z,2025/6/21 00:00
